1537464926.5027368, 83
1537464927.0041792, 83
1537464927.505378, 83
1537464928.0063596, 83
1537464928.5075064, 83
1537464929.008805, 83
1537464929.5101342, 83
1537464930.0113869, 83
1537464930.5127263, 83
1537464931.014047, 83
1537464931.5153594, 83
1537464932.0166976, 83
1537464932.518046, 83
1537464933.0192895, 83
1537464933.5205715, 83
1537464934.021846, 83
1537464934.523143, 83
1537464935.024434, 83
1537464935.5257757, 83
1537464936.027014, 83
1537464936.5282373, 83
1537464937.0289946, 83
1537464937.5299325, 83
1537464938.031085, 83
1537464938.5323687, 83
1537464939.0331643, 83
1537464939.5344696, 83
1537464940.035746, 83
1537464940.5370123, 83
1537464941.0382638, 83
1537464941.539537, 83
1537464942.0407898, 83
1537464942.5420508, 83
1537464943.0432258, 83
1537464943.544511, 83
1537464944.0457983, 83
1537464944.5470705, 83
1537464945.0483828, 83
1537464945.5496414, 83
1537464946.0509152, 83
1537464946.5521874, 83
1537464947.0534267, 83
1537464947.5547895, 83
1537464948.0562265, 83
1537464948.5573792, 83
1537464949.0586066, 83
1537464949.5596902, 83
1537464950.0606503, 83
1537464950.5619974, 83
1537464951.0635123, 83
1537464951.5645463, 83
1537464952.0657225, 83
1537464952.5670702, 83
1537464953.0685446, 83
1537464953.569817, 83
1537464954.0712855, 83
1537464954.572916, 83
1537464955.0740817, 83
1537464955.5753238, 83
1537464956.0766516, 83
1537464956.577963, 83
1537464957.0792236, 83
1537464957.5812297, 83
1537464958.0824103, 83
1537464958.5837789, 83
1537464959.0850422, 83
1537464959.5864172, 83
1537464960.0878234, 83
1537464960.5891426, 83
1537464961.0902975, 83
1537464961.5915806, 83
1537464962.0928273, 83
1537464962.5941012, 83
1537464963.0954704, 83
1537464963.5968087, 83
1537464964.0980752, 83
1537464964.5996108, 83
1537464965.1012473, 83
1537464965.6025736, 83
1537464966.1038182, 83
1537464966.6059163, 83
1537464967.1071455, 83
1537464967.6093993, 83
1537464968.110841, 83
1537464968.6121292, 83
