1537464926.502473, 75
1537464927.0041792, 75
1537464927.5054555, 75
1537464928.0063603, 75
1537464928.5075083, 75
1537464929.008805, 75
1537464929.5101337, 75
1537464930.0113869, 75
1537464930.5127268, 75
1537464931.0140467, 75
1537464931.5153623, 75
1537464932.0166976, 75
1537464932.5180461, 75
1537464933.01929, 75
1537464933.5205727, 75
1537464934.02186, 75
1537464934.5231423, 75
1537464935.024434, 75
1537464935.5257633, 75
1537464936.027014, 75
1537464936.528237, 75
1537464937.029239, 75
1537464937.5301304, 75
1537464938.0312183, 75
1537464938.5323691, 75
1537464939.033627, 75
1537464939.5348573, 75
1537464940.036058, 75
1537464940.537243, 75
1537464941.0384104, 75
1537464941.539537, 75
1537464942.040794, 75
1537464942.542051, 75
1537464943.0432842, 75
1537464943.5444982, 75
1537464944.0458052, 75
1537464944.5470705, 75
1537464945.0483842, 75
1537464945.5496328, 75
1537464946.0509014, 75
1537464946.5521793, 75
1537464947.0533714, 75
1537464947.5547905, 75
1537464948.0562267, 75
1537464948.5573795, 75
1537464949.0586066, 75
1537464949.5596907, 75
1537464950.0606503, 75
1537464950.5619974, 75
1537464951.063512, 75
1537464951.5645466, 75
1537464952.0657234, 75
1537464952.5670702, 75
1537464953.0685444, 75
1537464953.5698173, 75
1537464954.0712855, 75
1537464954.572916, 75
1537464955.0740817, 75
1537464955.575324, 75
1537464956.0766516, 75
1537464956.5779655, 75
1537464957.0792236, 75
1537464957.5804296, 75
1537464958.0817041, 75
1537464958.5828934, 75
1537464959.084373, 75
1537464959.5877426, 75
1537464960.0889127, 75
1537464960.5899417, 75
1537464961.0910401, 75
1537464961.5922923, 75
1537464962.0930874, 75
1537464962.5941017, 75
1537464963.0954704, 75
1537464963.5968087, 75
1537464964.0980754, 75
1537464964.59961, 75
1537464965.1012473, 75
1537464965.602574, 75
1537464966.1038182, 75
1537464966.6059163, 75
1537464967.1071455, 75
1537464967.608599, 75
1537464968.1099215, 75
1537464968.6112702, 75
1537464969.1125512, 75
1537464969.613882, 75
1537464970.1151273, 75
1537464970.6164336, 75
1537464971.117941, 75
1537464971.6368926, 75
1537464972.1380534, 75
1537464972.63926, 75
1537464973.1403809, 75
1537464973.6415505, 75
1537464974.1428509, 75
1537464974.644093, 75
1537464975.1452887, 75
1537464975.6468177, 75
1537464976.148115, 75
1537464976.6494007, 75
1537464977.1507473, 75
1537464977.6519487, 75
1537464978.153205, 75
1537464978.6545424, 75
1537464979.155709, 75
1537464979.6568232, 75
1537464980.1579783, 75
1537464980.65919, 75
1537464981.1605353, 75
1537464981.6620224, 75
1537464982.1631556, 75
1537464982.6643615, 75
1537464983.1655753, 75
1537464983.6668093, 75
1537464984.1683204, 75
1537464984.6695163, 75
1537464985.170843, 75
1537464985.671999, 75
1537464986.1731448, 75
1537464986.674419, 75
1537464987.1773133, 75
1537464987.678496, 75
1537464988.1795292, 75
1537464988.6808763, 75
1537464989.1823294, 75
1537464989.6834495, 75
1537464990.184852, 75
1537464990.6861067, 75
1537464991.1873734, 75
1537464991.6886153, 75
1537464992.1896894, 75
1537464992.6906593, 75
1537464993.1918309, 75
1537464993.693184, 75
1537464994.1944933, 75
1537464994.6959317, 75
1537464995.1969662, 75
1537464995.6984324, 75
1537464996.199812, 75
1537464996.7012663, 75
1537464997.2023463, 75
1537464997.7029653, 75
1537464998.2039979, 75
1537464998.7053351, 75
1537464999.2066681, 75
1537464999.7080712, 75
1537465000.2095027, 75
1537465000.7109427, 75
1537465001.2133932, 75
1537465001.715233, 75
1537465002.2166462, 75
1537465002.7179813, 75
1537465003.2194142, 75
1537465003.7208974, 75
1537465004.222423, 75
1537465004.7237978, 75
1537465005.2249863, 75
1537465005.72656, 75
1537465006.228153, 75
1537465006.7290235, 75
1537465007.2304032, 75
1537465007.7318623, 75
1537465008.233285, 75
1537465008.734614, 75
1537465009.2358556, 75
1537465009.7371876, 75
1537465010.238766, 75
1537465010.7399669, 75
1537465011.241458, 75
1537465011.7429078, 75
1537465012.2442212, 75
1537465012.7457993, 75
1537465013.2469745, 75
1537465013.7485454, 75
1537465014.2505164, 75
1537465014.751828, 75
1537465015.2532194, 75
1537465015.7545233, 75
1537465016.2562768, 75
1537465016.757538, 75
1537465017.259123, 75
1537465017.7603166, 75
1537465018.2617214, 75
1537465018.763073, 75
1537465019.264291, 75
