1526959255.483621, 2
1526959255.9843864, 2
1526959256.4851377, 2
1526959256.9858947, 2
1526959257.4866464, 2
1526959257.9870636, 2
1526959258.4880254, 2
1526959258.9890025, 2
1526959259.4900377, 2
1526959259.9910562, 2
1526959260.4920845, 2
1526959260.9931648, 2
1526959261.4941955, 2
1526959261.9950783, 2
1526959262.4961255, 2
1526959262.9971592, 2
1526959263.498203, 2
1526959263.9992368, 2
1526959264.5001912, 2
1526959265.0010908, 2
1526959265.501931, 2
1526959266.0027144, 2
1526959266.5035892, 2
1526959267.004513, 2
1526959267.505404, 2
1526959268.0063767, 2
1526959268.5073147, 2
1526959269.008203, 2
1526959269.5092306, 2
1526959270.0102293, 2
1526959270.5111852, 2
1526959271.01217, 2
1526959271.513362, 2
1526959272.0139036, 2
1526959272.514818, 2
1526959273.0158677, 2
1526959273.5167649, 2
1526959274.0176897, 2
1526959274.518477, 2
1526959275.019377, 2
1526959275.520303, 2
1526959276.0213077, 2
1526959276.5221877, 2
1526959277.022846, 2
1526959277.5242078, 2
1526959278.0248933, 2
1526959278.5254285, 2
1526959279.026324, 2
1526959279.5271795, 2
1526959280.0280676, 2
1526959280.5290756, 2
1526959281.0298896, 2
1526959281.530735, 2
1526959282.031657, 2
1526959282.5334306, 2
1526959283.0343258, 2
1526959283.5351908, 2
1526959284.036065, 2
1526959284.5369186, 2
1526959285.037717, 2
1526959285.538363, 2
1526959286.0392156, 2
1526959286.5401974, 2
1526959287.0412211, 2
1526959287.541957, 2
1526959288.042248, 2
1526959288.5430288, 2
1526959289.0438972, 2
1526959289.5446954, 2
1526959290.0453598, 2
1526959290.5460484, 2
1526959291.046218, 2
1526959291.547049, 2
1526959292.0480595, 2
1526959292.5490248, 2
1526959293.049723, 2
1526959293.5505521, 2
1526959294.0512655, 2
1526959294.5519528, 2
1526959295.052845, 2
1526959295.553878, 2
1526959296.0544467, 2
1526959296.555576, 2
1526959297.0563467, 2
1526959297.5570683, 2
1526959298.0579078, 2
1526959298.5587533, 2
1526959299.0595465, 2
1526959299.5601454, 2
1526959300.0611587, 2
1526959300.5621877, 2
1526959301.0632145, 2
1526959301.564224, 2
1526959302.0652356, 2
1526959302.565948, 2
1526959303.0667205, 2
1526959303.5675294, 2
1526959304.0684083, 2
1526959304.5694013, 2
1526959305.0704057, 2
1526959305.571345, 2
1526959306.0722837, 2
1526959306.5732775, 2
1526959307.0742812, 2
1526959307.5752804, 2
1526959308.0760922, 2
1526959308.5768452, 2
1526959309.0778117, 2
1526959309.57891, 2
1526959310.0799263, 2
1526959310.5809293, 2
1526959311.0817702, 2
1526959311.5825534, 2
1526959312.0835428, 2
1526959312.5845685, 2
1526959313.0856948, 2
1526959313.5866122, 2
1526959314.087624, 2
1526959314.5886974, 2
1526959315.0897586, 2
1526959315.5906394, 2
1526959316.091663, 2
1526959316.59265, 2
1526959317.0935824, 2
1526959317.594615, 2
1526959318.0957112, 2
1526959318.5967376, 2
1526959319.097794, 2
1526959319.5987585, 2
1526959320.0998375, 2
1526959320.600896, 2
1526959321.1019309, 2
1526959321.6029673, 2
1526959322.1039946, 2
1526959322.6049504, 2
1526959323.10591, 2
1526959323.6068697, 2
